region_std,year,month,temp_c,prec_mm
Саратовская область,2016,6,20.675013,24.571505876722963
Саратовская область,2016,7,23.474077,56.45891342794731
Саратовская область,2016,8,25.489552,12.735805700083832
Саратовская область,2016,9,13.2517185,90.55672046966612
Саратовская область,2016,10,5.595441,21.815420128713157
Саратовская область,2016,11,-2.4347239,49.090779413216694
Саратовская область,2016,12,-9.289684,39.403272372794554
Саратовская область,2017,1,-8.491923,33.910575787971794
Саратовская область,2017,2,-7.7320914,41.416688911400016
Саратовская область,2017,3,-0.61211675,28.33319443633144
Саратовская область,2017,4,7.1707153,62.20698678566522
Саратовская область,2017,5,13.747546,65.30047654334291
Саратовская область,2017,6,17.390486,70.68949075606844
Саратовская область,2017,7,22.146654,38.02116485359361
Саратовская область,2017,8,23.015196,5.377729662435891
Саратовская область,2017,9,15.447503,28.269567478670645
Саратовская область,2017,10,6.5643535,68.65390278542753
Саратовская область,2017,11,0.64988565,42.789485659022425
Саратовская область,2017,12,-3.8676574,56.84185533328224
Саратовская область,2018,1,-9.07916,33.61660088103544
Саратовская область,2018,2,-11.11364,39.234956976465575
Саратовская область,2018,3,-8.807473,56.598114672882815
Саратовская область,2018,4,5.823348,43.36384632183983
Саратовская область,2018,5,16.732807,22.3847519998848
Саратовская область,2018,6,19.782745,8.572224976115534
Саратовская область,2018,7,24.365725,58.8996513799449
Саратовская область,2018,8,21.765713,8.878697699931369
Саратовская область,2018,9,17.527943,33.63092585690719
Саратовская область,2018,10,8.762019,34.283757715732726
Саратовская область,2018,11,-2.3898337,18.11570215508182
Саратовская область,2018,12,-7.3068433,70.06916370526937
Саратовская область,2019,1,-9.771578,74.22714783906207
Саратовская область,2019,2,-6.6431584,25.328806807034596
Саратовская область,2019,3,-1.2000684,56.53829346325642
Саратовская область,2019,4,7.692647,26.759761038135057
Саратовская область,2019,5,17.589598,35.907529896424705
Саратовская область,2019,6,22.374374,9.729455327115964
Саратовская область,2019,7,21.128036,56.90768835482517
Саратовская область,2019,8,19.203318,38.59238405217621
Саратовская область,2019,9,13.367909,28.7957189929248
Саратовская область,2019,10,9.862199,37.77418081729372
Саратовская область,2019,11,-0.5807502,10.147250952344576
Саратовская область,2019,12,-3.0996838,33.512107817630124
Саратовская область,2020,1,-2.3760889,47.38415598061512
Саратовская область,2020,2,-3.373039,37.62014083292729
Саратовская область,2020,3,3.2017298,42.26568885821889
Саратовская область,2020,4,6.809494,51.120032904524166
Саратовская область,2020,5,14.752321,53.004437706052435
Саратовская область,2020,6,20.508144,45.60878310095844
Саратовская область,2020,7,24.915913,9.780192869365969
Саратовская область,2020,8,19.782198,30.130641998275316
Саратовская область,2020,9,15.344445,14.898304161408868
Саратовская область,2020,10,9.344092,21.24432316048222
Саратовская область,2020,11,-0.85556614,21.404728771716492
Саратовская область,2020,12,-10.498402,20.231423547631202
Саратовская область,2021,1,-6.991045,62.33986067616739
Саратовская область,2021,2,-11.709993,55.58923208841321
Саратовская область,2021,3,-4.203301,28.375083857893397
Саратовская область,2021,4,7.9802027,58.65045416729374
Саратовская область,2021,5,18.777134,37.92341377418403
Саратовская область,2021,6,22.426538,79.10856148002706
Саратовская область,2021,7,24.743788,17.23096434214077
Саратовская область,2021,8,25.330124,16.529917005727647
Саратовская область,2021,9,12.93604,62.91500729769697
Саратовская область,2021,10,6.945123,11.729445555445611
Саратовская область,2021,11,1.0807463,47.971617023576094
Саратовская область,2021,12,-5.9626637,61.122385688160314
Саратовская область,2022,1,-6.914488,80.84970850619568
Саратовская область,2022,2,-2.8292594,62.12224036153936
Саратовская область,2022,3,-4.232381,49.81195119621195
Саратовская область,2022,4,10.012985,49.09079564475721
Саратовская область,2022,5,11.152265,44.73439288554659
Саратовская область,2022,6,20.205683,41.751110985087855
Саратовская область,2022,7,21.911757,70.5058635275634
Саратовская область,2022,8,24.688349,7.0208889907482686
Саратовская область,2022,9,14.138022,33.98724682845894
Саратовская область,2022,10,7.8605556,34.672278352070364
Саратовская область,2022,11,0.57290846,37.05220100981901
Саратовская область,2022,12,-5.3509974,15.153620608253647
Саратовская область,2023,1,-10.639466,8.962197068240066
Саратовская область,2023,2,-7.122739,20.18587026479233
Саратовская область,2023,3,3.758296,19.58662878554229
