region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
Чеченская Республика,2021,96000000912.0,2775.50616,1805.87363,2414.86152639,4049.33847102,1749.4931113899997,2387.1311557299996,1662.3725073899998,2415.02671876,3875.65425942
Чеченская Республика,2022,96000000864.0,3992.859,2803.0221,4066.56467075,6810.92353985,2930.4192997500004,4013.8869492199997,2828.7241970699997,4082.69006336,6810.92349988
Чеченская Республика,2023,960.0,7495.543,0.0,7679.61199769,7478.870959,200.74103868999998,7478.870936740001,0.57413622,7679.611974320001,7478.870936740001
Чеченская Республика,2024,816.0,4370.8981,0.0,4526.96326835,4350.2419,176.72136835,4350.2413543,0.29069659999999997,4526.96269379,4350.2413543
Чувашская Республика,2016,291000000726.0,3039.4467999999997,140849421.396,198710099.57906345,42400694.97393172,156313026.68826345,32358115.1878956,140731833.1299641,188669012.18229964,42283037.34091463
Чувашская Республика,2017,291000000560.0,3361.3977,1632353532.3519,448524004.2344238,426099528.000687,22431651.18862384,426097970.16001505,1640.5429931300002,448524008.1001648,426099516.61775595
Чувашская Республика,2018,291000000672.0,2966931666.0,3091561400.0,3351699589.38,4828047048.950001,1752423089.38,3256023437.19,1572934415.87,3390706363.55,4784635295.52
Чувашская Республика,2019,291000000672.0,2229.0009,1395139300.7494276,104239035.8960622,97985683.21728759,6257978.032462199,97984220.97156738,1214726.5958947102,104238968.93769093,97986031.50448427
Чувашская Республика,2020,291000000784.0,2459.5034,2390089673.0793,457458000.6843497,452885110.72558105,462032421.91554976,905765018.7619182,462031315.2259655,905763959.5215434,4577549.9417281
Чувашская Республика,2021,97000001064.0,2257.07216,1186.13753,2083.9870862,3207.49440345,1154.26189037,2076.7166679,1149.75793383,2096.44765432,3174.8443456699997
Чувашская Республика,2022,97000001008.0,2173.0623,1348.5402000000001,2134.59380397,3474.26999496,1366.77069386,2127.27366989,1377.19174866,2152.72691227,3474.26998377
Чувашская Республика,2023,1120.0,5080.0334,0.0,5102.82817067,5054.90101058,47.92716009,5054.90053703,40.93390241,5102.82769196,5054.90053703
Чувашская Республика,2024,952.0,3336.0153000000005,0.0,3238.75252527,3206.3650000000002,32.38752527,3206.3650000000002,51.22884201,3238.75252524,3206.3650000000002
ЮЖНЫЙ Ф.О.,2016,557.0,33132.553700000004,5656226624.4742,516889161.512252,26509912.104026,671066349.674752,153738898.42591375,549624466.4696692,637647574.2227367,32745647.18412594
ЮЖНЫЙ Ф.О.,2017,425.0,27311.2622,14594160394.1458,30549.048573840002,43957.56756822,4016981603.292174,3343562514.11473,673444770.435726,3332526262.109541,43480.34707404
ЮЖНЫЙ Ф.О.,2018,491.0,30678088632.0,32460118000.0,35188267021.72,49764600694.55,23268885514.23,33857702542.789997,16380182123.610003,36521111278.72,48029451455.990005
ЮЖНЫЙ Ф.О.,2019,491.0,20182.0197,14346643833.033098,30955.360889779997,38081.70117377,1668027677.8204412,1411059957.1404147,256979711.1385024,1409312581.6543026,30275517.964978613
ЮЖНЫЙ Ф.О.,2020,558.0,31085.9431,17783603738.4557,28943.60133704,52152.54742214,6136856920.630837,5293669020.844252,843213479.0442772,5293398433.868613,45616.25765089
ЮЖНЫЙ Ф.О.,2021,659.0,38419.2419,22016.38765,41050.560479550004,60921.726894479994,25348.30788037,39294.658905640004,21880.281583009997,41248.15951557,60275.51921345
ЮЖНЫЙ Ф.О.,2022,626.0,34258.0099,22891.054700000004,37523.59927566,58212.25065233999,26380.297977940005,35646.26895218,23028.28335568,37780.619098719995,58005.80022202
ЮЖНЫЙ Ф.О.,2023,660.0,66743.3844,0.0,71452.00672282,64756.29993696,6695.706785859999,64734.065248830004,518.98965221,71426.17231338,64734.06374925
ЮЖНЫЙ Ф.О.,2024,561.0,53223.9768,0.0,59386.96412094,51629.76889861,7757.1952223299995,51602.76136974,875.6637234,59352.35572376999,51602.76090545
Ямало-Ненецкий АО,2016,71140000000.0,70.0,,1227000.0,568000.0,659000.0,568000.0,,952073.34,568000.0
Ямало-Ненецкий АО,2017,71140000070.0,70.0,97005100.0,,,3712.0,84.0,,,
Ямало-Ненецкий АО,2018,71140000070.0,70.0,29554800.0,,,,84.0,,,
Ямало-Ненецкий АО,2019,71140000070.0,70.0,30188000.0,,,1712.0,84.0,,,
Ямало-Ненецкий АО,2020,142280000000.0,140.0,33731800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ярославская область,2016,234000000260.0,1772.4598,2600886.3428,56837404.96914,34986104.74227,21853578.85214,34785217.581364,2440601.311581,56637405.128146,34908088.335075
Ярославская область,2017,234000000200.0,2328.2386,1153508153.507,923732796.79809,708959837.622245,214779395.06649,708958767.0050405,1154.0533550100001,923732795.7222964,708959833.8419194
Ярославская область,2018,234000000240.0,1298435560.0,1334653400.0,1822799996.3000002,2251859826.45,1136082196.3,1584474536.3799999,667811602.35,1823034656.3,2251444941.8
Ярославская область,2019,234000000240.0,973.7624,534909523.584434,110497884.09636,78454213.944692,32046718.24274736,78453708.39072917,534.9267884799999,110497937.91494776,78454289.4932129
Ярославская область,2020,234000000280.0,1003.2877,942115342.2897,171162710.31208643,121526507.95473877,220799706.8298864,243050690.63354063,220799471.08399743,243050673.1851163,49638213.83423679
Ярославская область,2021,78000000380.0,1153.303,624.0617,1309.0427394800001,1804.23603459,846.07504848,1196.36748121,606.96732063,1308.6963237100001,1764.5250404800001
Ярославская область,2022,78000000360.0,1295.8644,952.7393999999999,1487.68167631,2327.43595272,1165.5174363100002,1392.56151025,966.7055271100002,1503.59246442,2327.42150993
Ярославская область,2023,400.0,2204.0612,0.0,2650.5832247200005,2162.490829,488.09239571999996,2162.482683,10.26720009,2650.57239066,2162.482683
Ярославская область,2024,340.0,3173.3165,0.0,3696.89972679,3109.795,587.10472679,3099.49071501,1.2563883100000002,3683.61582558,3099.49064529
г. Москва,2016,45000000000.0,13.0,,,,,,,,
г. Москва,2017,45000000013.0,19.0,32.0,33.0,18.0,1711.0,11.0,,,
г. Москва,2018,45000000013.0,19.0,32.0,33.0,18.0,1711.0,11.0,,,
г. Москва,2019,45000000013.0,19.0,32.0,33.0,18.0,3711.0,11.0,,,
г. Москва,2020,90000000000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г. Санкт-Петербург,2016,40000000000.0,29.0,,,,,,,,
г. Санкт-Петербург,2017,40000000029.0,29.0,70302600.0,,,1712.0,12.0,,,
г. Санкт-Петербург,2018,40000000029.0,29.0,22453000.0,,,1712.0,12.0,,,
г. Санкт-Петербург,2019,40000000029.0,29.0,19427300.0,,,3712.0,12.0,,,
г. Санкт-Петербург,2020,80000000000.0,58.0,42719000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г. Севастополь,2016,127000000586.0,798.467,311.2335,709.832356,977.383178,398.598856,598.64280144,277.48006172,639.2464188600001,874.58333287
г. Севастополь,2017,67000000410.0,509.4821,192148492.1483,378.0818,550.5231,1949.748,344.51523616,165.33666647,348.49067104,494.12045972
г. Севастополь,2018,67000000492.0,376572976.0,376572800.0,396392530.0,574769065.0,208107843.0,384281684.46,192452703.23,396709070.94,571409638.93
г. Севастополь,2019,67000000492.0,552.6247,361514622.8659,883055.02224733,838974.87864472,48515.0734234,504562.89441756,328.1375142499999,531406.52474135,505170.03064694
г. Севастополь,2020,134000000574.0,727.002,604002303.1015,309967370.9260361,294469321.68214965,325465407.9660361,588935517.44318,325463379.43914413,588933637.7825423,15499155.0642369
г. Севастополь,2021,779.0,681.281,320.1405,661.74190114,960.48915057,346.93280114,631.80875509,313.57189539999996,653.30164368,939.5485047899999
г. Севастополь,2022,738.0,868.2774000000001,1443.4808,730.2672897699999,2090.02378173,1412.97068977,712.87478479,1380.55904109,732.31761641,2089.76706009
г. Севастополь,2023,820.0,1306.4175,0.0,1374.2475757799998,1306.4175,67.83007578,1306.41619227,15.45377178,1374.24619923,1306.41619227
г. Севастополь,2024,697.0,1329.7786,0.0,1396.05668801,1328.4817,67.57498801000001,1328.4810834700002,33.11597474,1396.05606216,1328.4810834700002
г.Москва,2016,90000000169.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2017,90000000117.0,26.1924,0.0962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2018,90000000143.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2019,90000000143.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2020,45000000182.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2021,45000000247.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2022,45000000234.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2023,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Москва,2024,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г.Санкт-Петербург,2016,80000000377.0,154.3128,48.1564,222.4692,207.5474,174.31279999999998,159.391,48.1564,208.003804,200.314702
г.Санкт-Петербург,2017,80000000261.0,198.6052,70.3026,173.8262,227.5183,103.5236,157.2157,70.3026,173.8262,227.5183
